id	method	nsnp	b	se	CIlower	CIupper	pval	intercept	intercept_se	inter_CIlower	inter_CIupper	intercept_pval	hetero_Q	hetero_pvale	heterogenity	pleiotropy	fdr
SeqId_17755_5	IVW	2	-0.00997333522723946	0.0109014148218493	-0.0313397156585952	0.0113930452041162	0.360261911076205	NA	NA	NA	NA	NA	0.49196114892947	0.483053782714578	FALSE	NA	0.800193030994402
SeqId_11361_73	IVW	2	-0.049647538928538	0.0153501465986933	-0.079733273419387	-0.0195618044376891	0.00121925722385971	NA	NA	NA	NA	NA	0.0751898902918872	0.783924972479811	FALSE	NA	0.0544040981956712
SeqId_2620_4	IVW	2	-0.00110821760985016	0.0115649205665215	-0.0237750454042988	0.0215586101845985	0.923658936881301	NA	NA	NA	NA	NA	0.0414295557813243	0.838711018226843	FALSE	NA	0.992703209571764
SeqId_13719_19	IVW	2	0.0215484853048001	0.0375698367675909	-0.0520870416647267	0.0951840122743269	0.566266852271837	NA	NA	NA	NA	NA	0.0317619112553699	0.858551210620131	FALSE	NA	0.866255402176157
SeqId_6388_21	IVW	2	0.00358308645587378	0.0060385648289923	-0.00825228312726139	0.015418456039009	0.552935418138692	NA	NA	NA	NA	NA	0.000325920023674792	0.985596368805318	FALSE	NA	0.859974075807052
SeqId_8957_72	IVW	2	0.00326943262272206	0.0303078347906387	-0.0561328320163198	0.062671697261764	0.914095504264655	NA	NA	NA	NA	NA	0.576671355222218	0.44762000911982	FALSE	NA	0.99194418869303
SeqId_7922_5	IVW	2	-0.0088765219493179	0.0456299938235302	-0.0983096664582221	0.0805566225595863	0.845758861634172	NA	NA	NA	NA	NA	0.227680200038679	0.633249285621516	FALSE	NA	0.973679024627109
SeqId_16907_3	IVW	2	0.0279201486921389	0.0298110911196788	-0.0305085162422735	0.0863488136265512	0.348980219796195	NA	NA	NA	NA	NA	0.938656817625487	0.332623513338436	FALSE	NA	0.795035923268092
SeqId_6955_68	IVW	2	0.00971052095283195	0.0288604555022736	-0.0468549324090452	0.0662759743147091	0.73652055947899	NA	NA	NA	NA	NA	0.496106061650414	0.481216100029077	FALSE	NA	0.937190939579216
SeqId_18813_15	IVW	2	-7.64797352853513e-05	0.0269669799273948	-0.0529307891647936	0.0527778296942229	0.997737161582017	NA	NA	NA	NA	NA	0.46655694879817	0.494575412047623	FALSE	NA	0.999034185629034
SeqId_8983_7	IVW	2	-0.0187016691491017	0.0245875215432939	-0.0668923258430603	0.029488987544857	0.446886293506081	NA	NA	NA	NA	NA	0.217099987354042	0.641258522445586	FALSE	NA	0.839259291879552
SeqId_17808_37	IVW	2	0.00184484321848824	0.0490542581867635	-0.0942997361158972	0.0979894225528737	0.970000055822366	NA	NA	NA	NA	NA	0.433751291102513	0.510153964362495	FALSE	NA	0.997158431088461
SeqId_2697_7	IVW	2	0.00380968190739685	0.0250560995729105	-0.0452993708485572	0.0529187346633509	0.87915058564717	NA	NA	NA	NA	NA	0.0111171808041234	0.916028230743951	FALSE	NA	0.985806635898993
SeqId_7192_37	IVW	2	-0.0256910537852407	0.0197211828856233	-0.06434386197359	0.0129617544031086	0.192672546276015	NA	NA	NA	NA	NA	0.00685235920370488	0.934027284850451	FALSE	NA	0.636463649714602
SeqId_17377_1	IVW	2	0.00515015034473834	0.0331389812871588	-0.0598010594624398	0.0701013601519165	0.876497595287736	NA	NA	NA	NA	NA	0.417030801959745	0.518422346921334	FALSE	NA	0.985393473763971
SeqId_17148_7	IVW	2	-0.0446074228203759	0.0217537848574608	-0.0872440576684319	-0.00197078797231987	0.0403098969126998	NA	NA	NA	NA	NA	0.0639823419925819	0.800308929278301	FALSE	NA	0.318054918323375
SeqId_17329_2	IVW	2	0.0103386254336165	0.0194136263169757	-0.0277113829569749	0.0483886338242079	0.594348733063794	NA	NA	NA	NA	NA	7.21150490780333	0.00724377320150344	TRUE	NA	0.874765160652375
SeqId_9876_20	IVW	2	-0.0410500222275011	0.0300215544745532	-0.0998911877575327	0.0177911433025304	0.17151510766946	NA	NA	NA	NA	NA	0.487318547228007	0.485125883563472	FALSE	NA	0.599742229689323
SeqId_14091_42	IVW	2	-0.00935375773325231	0.00766357846815223	-0.0243740955235273	0.00566658005702269	0.222257582645318	NA	NA	NA	NA	NA	0.00172415772598949	0.966878974623322	FALSE	NA	0.665937401018714
SeqId_12494_99	IVW	2	0.0250341889112572	0.0246904133556727	-0.023358132029268	0.0734265098517823	0.310619284306611	NA	NA	NA	NA	NA	1.17447821832174	0.278482994223483	FALSE	NA	0.758348481193735
SeqId_12486_8	IVW	2	-0.0121881321917996	0.0182493494352697	-0.0479561998262147	0.0235799354426154	0.504218706106022	NA	NA	NA	NA	NA	3.1260485717638	0.0770502870286809	FALSE	NA	0.850762377965409
SeqId_9580_5	IVW	2	-0.027129109451996	0.00744187025223641	-0.0417149071239993	-0.0125433117799926	0.000266904290288709	NA	NA	NA	NA	NA	2.93619289919649	0.0866146586977905	FALSE	NA	0.0156988250742541
SeqId_4430_44	IVW	2	-0.0120615259250698	0.0203911863637643	-0.0520275168000922	0.0279044649499525	0.554180882859798	NA	NA	NA	NA	NA	0.0585311290892956	0.80883279572337	FALSE	NA	0.860045682023614
SeqId_2571_12	IVW	2	0.00501697035092884	0.0148996679746486	-0.0241858422609873	0.034219782962845	0.736330305054463	NA	NA	NA	NA	NA	0.0259742492826488	0.871963221731995	FALSE	NA	0.937190939579216
SeqId_8427_118	IVW	2	-0.0147883855560486	0.0100604617787657	-0.0345065283102711	0.00492975719817395	0.141575033403467	NA	NA	NA	NA	NA	0.00104376381128468	0.974226960806361	FALSE	NA	0.556833110103606
SeqId_7019_13	IVW	2	0.0349499058919051	0.0381211957666914	-0.0397662648584108	0.109666076642221	0.359242041062841	NA	NA	NA	NA	NA	3.58571900696939	0.0582781920233037	FALSE	NA	0.800193030994402
SeqId_15573_110	IVW	2	0.0360772754706982	0.0221917245397488	-0.00741770538204319	0.0795722563234396	0.104011678524993	NA	NA	NA	NA	NA	0.453080859443599	0.500875522790751	FALSE	NA	0.477273446848727
SeqId_6897_38	IVW	2	0.017369391586402	0.0132553003473523	-0.00861051969866966	0.0433493028714737	0.190069583337811	NA	NA	NA	NA	NA	0.913692460790526	0.339136594743857	FALSE	NA	0.635529821289735
SeqId_9772_153	IVW	2	0.0117206124857609	0.02204129914708	-0.0314795400149892	0.054920764986511	0.594894390551847	NA	NA	NA	NA	NA	0.248362733895406	0.618230293474667	FALSE	NA	0.874765160652375
SeqId_17672_184	IVW	2	0.0393021299192958	0.0397553086785719	-0.0386168432849777	0.117221103123569	0.322858495197223	NA	NA	NA	NA	NA	1.27162794199648	0.259461501136596	FALSE	NA	0.765162807298913
SeqId_11634_32	IVW	2	0.036060609590708	0.0422471843041718	-0.0467423500936946	0.118863569275111	0.393347478827878	NA	NA	NA	NA	NA	1.95861634157617	0.161661375569144	FALSE	NA	0.818611131978556
SeqId_8250_2	IVW	2	0.00502843317125164	0.0285543370558113	-0.050937039060556	0.0609939054030592	0.860214984309001	NA	NA	NA	NA	NA	0.763473503332223	0.382243679933	FALSE	NA	0.97641946464548
SeqId_12498_12	IVW	2	0.012352747035355	0.0298701856959645	-0.0461917411402589	0.0708972352109688	0.679205371343695	NA	NA	NA	NA	NA	0.224108656054654	0.635927004120441	FALSE	NA	0.910308079787061
SeqId_4913_78	IVW	2	-0.00485143740032001	0.0084602235263374	-0.0214331708130998	0.0117302960124597	0.566346267574211	NA	NA	NA	NA	NA	0.934341640233246	0.333737288006864	FALSE	NA	0.866255402176157
SeqId_3378_49	IVW	2	-0.00738130724304011	0.0255179908134286	-0.0573956501951841	0.0426330357091039	0.772383222890292	NA	NA	NA	NA	NA	0.0173625315915324	0.895168621203944	FALSE	NA	0.950866501007363
SeqId_3495_15	IVW	2	-0.00162799475762323	0.00832911865381308	-0.0179527673420576	0.0146967778268111	0.84503423760213	NA	NA	NA	NA	NA	0.626076134828458	0.428798277064489	FALSE	NA	0.973679024627109
SeqId_7198_197	IVW	2	0.00589342223598394	0.0272332955378395	-0.0474828561985168	0.0592697006704847	0.82867204298249	NA	NA	NA	NA	NA	0.00183544306325486	0.965827426805249	FALSE	NA	0.969531305261611
SeqId_7110_2	IVW	2	-0.00815380172939777	0.0171662616597308	-0.0417990563316608	0.0254914528728653	0.634794138165053	NA	NA	NA	NA	NA	0.0612446629959309	0.804539405991567	FALSE	NA	0.891230526776751
SeqId_11493_169	IVW	2	-0.00836210020112103	0.0150919730725243	-0.037941823878917	0.0212176234766749	0.579526828485101	NA	NA	NA	NA	NA	2.55139393626679	0.110196992446103	FALSE	NA	0.86974764867082
SeqId_9233_71	IVW	2	-0.016247374513916	0.0396106059843256	-0.0938827356490008	0.0613879866211688	0.681675834090929	NA	NA	NA	NA	NA	10.0414157548497	0.00153059523193925	TRUE	NA	0.910308079787061
SeqId_7999_23	IVW	2	-0.0330783378578227	0.0167260973071585	-0.0658608861817657	-0.000295789533879764	0.0479683967301032	NA	NA	NA	NA	NA	1.30574406792993	0.253166663134138	FALSE	NA	0.348724582212616
SeqId_8866_53	IVW	2	0.0239662154131648	0.0122365187834108	-1.6920698468318e-05	0.0479493515247979	0.0501618552530153	NA	NA	NA	NA	NA	0.0756366681137724	0.783299940159502	FALSE	NA	0.358498592766766
SeqId_3516_60	IVW	2	-0.010371233920999	0.0292559361510278	-0.0677118151110167	0.0469693472690188	0.722964087358493	NA	NA	NA	NA	NA	0.59079737221907	0.44211094537663	FALSE	NA	0.933275248042883
SeqId_2961_1	IVW	2	-0.00558677685695642	0.0198708050135112	-0.0445328390272564	0.0333592853133436	0.778591491831458	NA	NA	NA	NA	NA	2.52106232092368	0.112334885089253	FALSE	NA	0.952750588670949
SeqId_3640_14	IVW	2	0.0291597915817782	0.0157205362958903	-0.00165189337582152	0.0599714765393779	0.0636126085072025	NA	NA	NA	NA	NA	0.820203528476078	0.365120665616402	FALSE	NA	0.401535197113756
SeqId_5015_15	IVW	2	0.0177852499594633	0.0297415568240948	-0.040507130259914	0.0760776301788406	0.549844442979094	NA	NA	NA	NA	NA	0.216165388197296	0.641977362981368	FALSE	NA	0.859297957989067
SeqId_12687_2	IVW	2	-0.00974748141521773	0.0251848450134142	-0.0591088705977328	0.0396139077672974	0.698728388527949	NA	NA	NA	NA	NA	0.636243680761743	0.425074297012011	FALSE	NA	0.920655367524276
SeqId_3805_16	IVW	2	-0.0041411707607416	0.0296846578555582	-0.0623220310510296	0.0540396895295464	0.889050770644765	NA	NA	NA	NA	NA	0.0436576466808799	0.834491858829432	FALSE	NA	0.989432418349859
SeqId_16823_75	IVW	2	-0.0184140218325345	0.00680338418474757	-0.0317484098076291	-0.00507963385743986	0.00679766420217247	NA	NA	NA	NA	NA	0.00224363170172353	0.962220737976605	FALSE	NA	0.125659678251588
SeqId_13460_4	IVW	2	0.0302247633071198	0.0310857471105427	-0.0307021814620638	0.0911517080763035	0.330899861668138	NA	NA	NA	NA	NA	0.128794770788793	0.71968494916774	FALSE	NA	0.770406794225736
SeqId_18315_38	IVW	2	0.0066023895476021	0.0105489643926831	-0.0140732007362522	0.0272779798314564	0.531393422752834	NA	NA	NA	NA	NA	3.15368611292832	0.0757556530652575	FALSE	NA	0.854214444730313
SeqId_6383_90	IVW	2	0.0685448165701964	0.0416411529776092	-0.0130703435406405	0.150159976681033	0.0997465604359611	NA	NA	NA	NA	NA	6.15797002906045	0.0130821259277218	TRUE	NA	0.477273446848727
SeqId_10396_6	IVW	2	-0.0176177809094428	0.0170101095305551	-0.0509569829624124	0.0157214211435267	0.300330861312052	NA	NA	NA	NA	NA	0.745503529863893	0.387903584618474	FALSE	NA	0.752045193044787
SeqId_15533_97	IVW	2	0.0206493582209562	0.0204341426136155	-0.0194008253566853	0.0606995417985976	0.312240400757384	NA	NA	NA	NA	NA	0.758894825787148	0.38367460551027	FALSE	NA	0.758348481193735
SeqId_2879_9	IVW	2	0.0189542634445021	0.0244578387965502	-0.0289822197364228	0.066890746625427	0.438353228545913	NA	NA	NA	NA	NA	2.62201862218407	0.105390292262658	FALSE	NA	0.839259291879552
SeqId_7891_45	IVW	2	-0.000700356375734915	0.0127352355574283	-0.0256609594029282	0.0242602466514584	0.956143567194006	NA	NA	NA	NA	NA	0.929702273985062	0.334940300946488	FALSE	NA	0.994573774878652
SeqId_7655_11	IVW	2	-0.0151337447576695	0.0233712433277624	-0.0609405399540059	0.0306730504386669	0.517284456965216	NA	NA	NA	NA	NA	2.34871746769264	0.125386128348612	FALSE	NA	0.852695652628012
SeqId_2783_18	IVW	2	0.00654367643176328	0.0166647364185182	-0.0261186067603853	0.0392059596239119	0.694566139605581	NA	NA	NA	NA	NA	1.32460035743989	0.249768096273401	FALSE	NA	0.919926903428477
SeqId_17796_15	IVW	2	0.0198724748649848	0.0281422074481389	-0.0352852381788223	0.0750301879087919	0.480098062676267	NA	NA	NA	NA	NA	1.06383402423036	0.302342359004302	FALSE	NA	0.839372437834547
SeqId_3007_7	IVW	2	0.00176252319015267	0.00527408875766192	-0.00857450082613229	0.0120995472064376	0.738239699189814	NA	NA	NA	NA	NA	2.46642925151102	0.116301868702236	FALSE	NA	0.937190939579216
SeqId_10419_1	IVW	2	0.0182209499423534	0.0203123300952643	-0.0215904854864537	0.0580323853711605	0.369698168031325	NA	NA	NA	NA	NA	0.0409355465468512	0.839662384694519	FALSE	NA	0.804015847785772
SeqId_11377_19	IVW	2	-0.00461893095267856	0.0180766343304712	-0.0400484832021024	0.0308106212967453	0.798321953453418	NA	NA	NA	NA	NA	0.0306234496392741	0.861083114234263	FALSE	NA	0.964545852258378
SeqId_19251_56	IVW	2	-0.0202649901407521	0.0103608350540642	-0.0405718536964781	4.18734149738899e-05	0.050474287325597	NA	NA	NA	NA	NA	0.0141958217774135	0.905159513127123	FALSE	NA	0.358498592766766
SeqId_5803_24	IVW	2	0.0117038622320675	0.0220087142553967	-0.0314324250545432	0.0548401495186782	0.594876230945816	NA	NA	NA	NA	NA	5.10769769824079	0.0238199093872534	TRUE	NA	0.874765160652375
SeqId_17686_27	IVW	2	0.00886508052760865	0.0148076570596006	-0.0201573940046288	0.0378875550598461	0.549384837309897	NA	NA	NA	NA	NA	1.82390074306638	0.176849661355644	FALSE	NA	0.859297957989067
SeqId_3033_57	IVW	2	-0.0364271826758277	0.0167813888894787	-0.0693181005097665	-0.00353626484188894	0.0299546603747138	NA	NA	NA	NA	NA	0.732386511946742	0.392110719183692	FALSE	NA	0.282929419889633
SeqId_17694_32	IVW	2	0.0109087055464654	0.0172734965017492	-0.0229467254840416	0.0447641365769724	0.52769501247181	NA	NA	NA	NA	NA	0.126020975544808	0.72259383768964	FALSE	NA	0.854214444730313
SeqId_19289_29	IVW	2	0.0127510020417392	0.00725425368642872	-0.00146707391837801	0.0269690780018564	0.0787938665406965	NA	NA	NA	NA	NA	0.00193927777738768	0.964874726022314	FALSE	NA	0.449061264930913
SeqId_19523_215	IVW	2	-0.0258877955152076	0.00813731252963697	-0.0418366350042426	-0.0099389560261726	0.00146580692836909	NA	NA	NA	NA	NA	0.193126412602494	0.660327170620222	FALSE	NA	0.055958372640786
SeqId_12956_40	IVW	2	-0.0149233420214184	0.0452531338194639	-0.103617854495139	0.0737711704523024	0.741570148788815	NA	NA	NA	NA	NA	0.0500008436278616	0.823061805789771	FALSE	NA	0.937190939579216
SeqId_12714_38	IVW	2	0.0356055969772424	0.0212557210376558	-0.00605485072199342	0.0772660446764781	0.0939133332129784	NA	NA	NA	NA	NA	0.396182736989521	0.529067264538175	FALSE	NA	0.465608632864345
SeqId_5631_83	IVW	2	-0.01721440541981	0.0117577311968064	-0.0402591351054536	0.0058303242658336	0.143168691160144	NA	NA	NA	NA	NA	1.33146324822936	0.248545071172032	FALSE	NA	0.557481995376424
SeqId_9343_16	IVW	2	-0.145698419465082	0.033472014762482	-0.211302362889539	-0.0800944760406238	1.34383493328175e-05	NA	NA	NA	NA	NA	0.967014933448934	0.325425775852992	FALSE	NA	0.00133763261820506
SeqId_13657_2	IVW	2	-0.0188385505932222	0.0410468628950839	-0.0992889235459402	0.0616118223594958	0.646268447270012	NA	NA	NA	NA	NA	1.53466577855049	0.215413543003088	FALSE	NA	0.896325156235151
SeqId_3376_49	IVW	2	-0.00243691881118435	0.00844970099204357	-0.0189980284357221	0.0141241908133534	0.773038299118814	NA	NA	NA	NA	NA	0.582415257749289	0.445367171200039	FALSE	NA	0.950866501007363
SeqId_9950_229	IVW	2	0.0326222971869801	0.0292602727603503	-0.0247267836011248	0.089971377975085	0.264892997157327	NA	NA	NA	NA	NA	0.751649656271407	0.385954441931097	FALSE	NA	0.719186296018941
SeqId_16616_137	IVW	2	0.00155015144976214	0.0149700976614099	-0.0277907008116485	0.0308910037111728	0.917526583149686	NA	NA	NA	NA	NA	0.210501283777795	0.646374786378818	FALSE	NA	0.992703209571764
SeqId_14636_25	IVW	2	-0.021430603497654	0.0175535091313898	-0.0558348491974729	0.012973642202165	0.222134148799842	NA	NA	NA	NA	NA	0.16584425685134	0.68383187066129	FALSE	NA	0.665937401018714
SeqId_15299_102	IVW	2	0.00978322915613546	0.0230211675919176	-0.0353374302060836	0.0549038885183546	0.670860964812814	NA	NA	NA	NA	NA	1.45712111189504	0.227388737972871	FALSE	NA	0.904240890467087
SeqId_17682_1	IVW	2	-0.0237898825322915	0.00830524997409052	-0.0400678733641112	-0.00751189170047189	0.00417748511061835	NA	NA	NA	NA	NA	0.121315773774128	0.727611785191873	FALSE	NA	0.0988467984230045
SeqId_9201_13	IVW	2	0.0175865443208201	0.0213428088913718	-0.0242445924351898	0.05941768107683	0.40993769985609	NA	NA	NA	NA	NA	0.07792083814678	0.780135052311993	FALSE	NA	0.827312813363064
SeqId_8336_267	IVW	2	0.00869481570433843	0.0150901322780027	-0.0208813000824922	0.038270931491169	0.564485313136874	NA	NA	NA	NA	NA	0.485474781278081	0.485952875246994	FALSE	NA	0.865454970615065
SeqId_10445_20	IVW	2	-0.0213545100209359	0.0159991435089923	-0.0527122550820485	0.0100032350401767	0.181965279436615	NA	NA	NA	NA	NA	28.4393571233085	9.66797785689824e-08	TRUE	NA	0.618214809211578
SeqId_4960_72	IVW	2	0.0117816886829544	0.0248098857289484	-0.0368447938063387	0.0604081711722476	0.634873365159719	NA	NA	NA	NA	NA	0.611695259282837	0.434150228163559	FALSE	NA	0.891230526776751
SeqId_19113_66	IVW	2	0.0193362349267392	0.0341794044866976	-0.0476541668802149	0.0863266367336933	0.571578921080959	NA	NA	NA	NA	NA	0.768872543624124	0.380566066102271	FALSE	NA	0.867052412064564
SeqId_15525_294	IVW	2	-0.0184434361765326	0.00902554066656355	-0.0361331708239988	-0.000753701529066425	0.0410057743171168	NA	NA	NA	NA	NA	1.16288476946199	0.280868067108988	FALSE	NA	0.318533804491217
SeqId_13113_7	IVW	2	0.00455832552706819	0.0332858302060322	-0.0606807028722703	0.0697973539264067	0.891074328168119	NA	NA	NA	NA	NA	0.184073012609195	0.667896073585791	FALSE	NA	0.990592938702359
SeqId_3038_9	IVW	2	0.0182859288406899	0.0231150781665139	-0.0270187918655055	0.0635906495468853	0.428895976294899	NA	NA	NA	NA	NA	1.34443000424809	0.246254236409802	FALSE	NA	0.83766415936924
SeqId_11369_23	IVW	2	0.0226804053888751	0.0113119793579802	0.00050933325337333	0.0448514775243768	0.0449641170922867	NA	NA	NA	NA	NA	0.192384313548001	0.660939538838876	FALSE	NA	0.336321199522653
SeqId_7206_20	IVW	2	-0.0514900574488463	0.0189750569811341	-0.0886804857364645	-0.0142996291612281	0.00665634346611645	NA	NA	NA	NA	NA	11.1017068567862	0.00086248303153626	TRUE	NA	0.124830557176155
SeqId_5852_6	IVW	2	-0.0141115529875544	0.0189563868017975	-0.0512653883960879	0.0230422824209792	0.456621162069237	NA	NA	NA	NA	NA	2.17084447702899	0.14064897934808	FALSE	NA	0.839259291879552
SeqId_6576_1	IVW	2	-0.0012055333646627	0.00549891155979973	-0.0119832019760411	0.00957213524671575	0.826469898005873	NA	NA	NA	NA	NA	1.22364152012895	0.268647184339594	FALSE	NA	0.969531305261611
SeqId_4886_3	IVW	2	0.0184632123170773	0.0100674831553864	-0.00126869208244369	0.0381951167165983	0.0666621304669693	NA	NA	NA	NA	NA	0.179791613238551	0.671552386003812	FALSE	NA	0.414715369347396
SeqId_12534_10	IVW	2	0.0633456461016643	0.0231105197704206	0.0180498596876391	0.10864143251569	0.00612548354465217	NA	NA	NA	NA	NA	2.23000367587671	0.135353525674468	FALSE	NA	0.123849620418436
SeqId_3421_54	IVW	2	0.0779117140816433	0.0204470943219571	0.037836145622114	0.117987282541173	0.000138739219257967	NA	NA	NA	NA	NA	16.5036618891495	4.85562051830269e-05	TRUE	NA	0.0094488710378847
SeqId_6366_38	IVW	2	0.0197738382191005	0.0150288516978495	-0.00968216983767822	0.0492298462758792	0.188266308265946	NA	NA	NA	NA	NA	4.34676799734657	0.037079249909477	TRUE	NA	0.632770397132816
SeqId_5018_68	IVW	2	0.00258528327450265	0.0119334835165907	-0.0208039146281174	0.0259744811771227	0.828488034926945	NA	NA	NA	NA	NA	8.13143806624254	0.00435042278921159	TRUE	NA	0.969531305261611
SeqId_9253_52	IVW	2	-0.00992263419199113	0.00684675287780392	-0.0233420232435328	0.00349675485955052	0.147268692796123	NA	NA	NA	NA	NA	3.51776954458711	0.0607141028893401	FALSE	NA	0.557481995376424
SeqId_13133_73	IVW	2	0.0220272515461066	0.0279797586503115	-0.0328120677046269	0.07686657079684	0.431131630710907	NA	NA	NA	NA	NA	1.02499179730919	0.311337860071401	FALSE	NA	0.83766415936924
SeqId_19446_1	IVW	2	0.00278681553944205	0.0558603210615427	-0.106697401906026	0.11227103298491	0.960210843374209	NA	NA	NA	NA	NA	3.42213206887376	0.0643278836788922	FALSE	NA	0.99640162897051
SeqId_17794_6	IVW	2	-0.0233751276001863	0.0188603472591859	-0.0603407289641093	0.0135904737637367	0.215204992672868	NA	NA	NA	NA	NA	0.997636049304659	0.317883191623638	FALSE	NA	0.653697794644815
SeqId_18338_26	IVW	2	0.00345310663525499	0.010237575703573	-0.0166121730327504	0.0235183863032604	0.73589279545876	NA	NA	NA	NA	NA	1.51225263447632	0.218795675863828	FALSE	NA	0.937190939579216
SeqId_10903_50	IVW	2	-0.021799780779034	0.0172434645429257	-0.0555963502518618	0.0119967886937939	0.206145912832189	NA	NA	NA	NA	NA	0.228943908322037	0.632308012557339	FALSE	NA	0.642777858324946
SeqId_13107_9	IVW	2	-0.0171292839877422	0.0233560508398836	-0.0629063024550005	0.0286477344795161	0.463315639998683	NA	NA	NA	NA	NA	3.72549337688748	0.053587794116531	FALSE	NA	0.839259291879552
SeqId_18243_9	IVW	2	0.026881777881367	0.0164039904690737	-0.00526945264075565	0.0590330084034897	0.10126865757974	NA	NA	NA	NA	NA	9.29546457771119	0.00229721876539863	TRUE	NA	0.477273446848727
SeqId_12016_60	IVW	2	0.0338508145528365	0.0140403472190903	0.0063322396729824	0.0613693894326905	0.0159102856444769	NA	NA	NA	NA	NA	2.60433060875964	0.106572147739714	FALSE	NA	0.20384068934607
SeqId_14076_74	IVW	2	0.00771549761501459	0.0172984714740106	-0.0261888834616397	0.0416198786916688	0.655581405675692	NA	NA	NA	NA	NA	0.0489818467490879	0.82484450195192	FALSE	NA	0.900793113706674
SeqId_10714_7	IVW	2	-0.00203559975413583	0.00658052398391961	-0.0149331897620203	0.0108619902537486	0.757065164410218	NA	NA	NA	NA	NA	0.0022208037332257	0.962413280099789	FALSE	NA	0.946514321494514
SeqId_3079_62	IVW	2	0.00204648842442303	0.0109673524515583	-0.0194491273863884	0.0235421042352345	0.851975663981687	NA	NA	NA	NA	NA	0.334638039616049	0.562940721076787	FALSE	NA	0.974337270624172
SeqId_17819_30	IVW	2	0.0346138402797219	0.0200261109159561	-0.00463661586595637	0.0738642964254002	0.0839101822563458	NA	NA	NA	NA	NA	0.497679446704591	0.480521531572677	FALSE	NA	0.456217545545006
SeqId_15509_2	IVW	2	0.020197947585947	0.0147780088597694	-0.00876641754241488	0.0491623127143088	0.171701473693161	NA	NA	NA	NA	NA	0.693721130438937	0.404901562914372	FALSE	NA	0.599742229689323
SeqId_13130_150	IVW	2	0.0627963898600178	0.0310321651325964	0.00197446383782929	0.123618315882206	0.0430123189038541	NA	NA	NA	NA	NA	0.200210958593032	0.654550620188599	FALSE	NA	0.328933241429227
SeqId_3605_77	IVW	2	-0.056071986781061	0.0239048135407894	-0.102924560378154	-0.00921941318396834	0.0189946569381706	NA	NA	NA	NA	NA	0.0129592925751042	0.90936551025606	FALSE	NA	0.225496202550392
SeqId_18186_15	IVW	2	0.00853937039441586	0.0206044837163568	-0.0318446756096855	0.0489234163985172	0.678550188242468	NA	NA	NA	NA	NA	6.47471960086763	0.0109419575163574	TRUE	NA	0.910308079787061
SeqId_17224_12	IVW	2	-0.00842588845112553	0.00966581365447733	-0.0273705350951766	0.0105187581929255	0.383360843473189	NA	NA	NA	NA	NA	0.438533159699113	0.507831287657111	FALSE	NA	0.813241862540918
SeqId_16621_77	IVW	2	0.00759170757271941	0.00964017499968831	-0.0113026882313331	0.0264861033767719	0.430984993959925	NA	NA	NA	NA	NA	0.093062557575923	0.760319264530873	FALSE	NA	0.83766415936924
SeqId_9894_13	IVW	2	0.000524316753793429	0.0316861876615657	-0.0615794698702527	0.0626281033778396	0.986797870510191	NA	NA	NA	NA	NA	0.219768795568913	0.63921614102599	FALSE	NA	0.997165850788642
SeqId_6627_25	IVW	2	0.023785549534482	0.0215426285687643	-0.0184372265926197	0.0660083256615837	0.269543050028555	NA	NA	NA	NA	NA	0.000806896337320676	0.97733840198109	FALSE	NA	0.719186296018941
SeqId_18236_3	IVW	2	0.00224815103198212	0.0189097137942694	-0.0348142069627461	0.0393105090267104	0.905363545183324	NA	NA	NA	NA	NA	0.0278492638738055	0.867463693407325	FALSE	NA	0.99194418869303
SeqId_6252_62	IVW	2	0.0688010106153911	0.0369116785496149	-0.00354454995077377	0.141146571181556	0.062330676677798	NA	NA	NA	NA	NA	3.72431905251198	0.053625489431265	FALSE	NA	0.40127311254264
SeqId_11227_31	IVW	2	0.0194453493880582	0.0253479942698093	-0.0302358064610957	0.0691265052372121	0.443000883604413	NA	NA	NA	NA	NA	0.109661764099635	0.740529541561437	FALSE	NA	0.839259291879552
SeqId_3324_51	IVW	2	0.00605055454929064	0.00927223889095026	-0.0121226997330235	0.0242238088316048	0.514049554146734	NA	NA	NA	NA	NA	4.67130275970487	0.0306706537274156	TRUE	NA	0.850762377965409
SeqId_4548_4	IVW	2	0.0157563574480984	0.00863874663545812	-0.00117527482896611	0.0326879897251629	0.0681646106692957	NA	NA	NA	NA	NA	0.626067991183925	0.42880127945301	FALSE	NA	0.421998035930765
SeqId_5638_23	IVW	2	-0.00852877638625649	0.0310518866416673	-0.0693893558559448	0.0523318030834318	0.78357585163367	NA	NA	NA	NA	NA	4.00390236169046	0.0453950461123223	TRUE	NA	0.95486171956702
SeqId_11098_1	IVW	2	0.035756279739862	0.0252366928439081	-0.0137067293230976	0.0852192888028216	0.156530594340982	NA	NA	NA	NA	NA	0.30032029984197	0.583681691205101	FALSE	NA	0.572176805302912
SeqId_10672_75	IVW	2	0.0394899644281219	0.0265474381308307	-0.0125420581901116	0.0915219870463553	0.136876339386655	NA	NA	NA	NA	NA	1.36649628352741	0.242414784010172	FALSE	NA	0.550957842191544
SeqId_10847_1	IVW	2	-0.0211716477516391	0.0338515933413674	-0.0875195515200151	0.045176256016737	0.531691867848788	NA	NA	NA	NA	NA	0.251754930836627	0.615842078566591	FALSE	NA	0.854214444730313
